sample_id,date,feature_name,location,code,pcs/m,quantity,parent_boundary,length,groupname,city,feature_type
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G1,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G10,0.07,2,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G100,0.3,9,rhone,30,waste water,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G101,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G102,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G103,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G104,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G105,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G106,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G107,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G108,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G109,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G11,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G111,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G112,1.4,42,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G113,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G114,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G115,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G116,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G117,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G118,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G119,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G12,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G122,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G123,0.0,0,rhone,30,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G124,0.17,5,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G125,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G126,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G128,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G129,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G13,0.0,0,rhone,30,agriculture,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G131,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G132,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G133,0.0,0,rhone,30,waste water,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G134,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G135,0.03,1,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G136,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G137,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G138,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G139,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G14,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G140,0.0,0,rhone,30,agriculture,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G141,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G142,0.03,1,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G143,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G144,0.0,0,rhone,30,waste water,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G145,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G146,0.0,0,rhone,30,packaging non food,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G147,0.0,0,rhone,30,packaging non food,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G148,0.0,0,rhone,30,packaging non food,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G149,0.0,0,rhone,30,packaging non food,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G150,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G151,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G152,0.0,0,rhone,30,tobacco,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G153,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G154,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G155,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G156,0.0,0,rhone,30,packaging non food,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G157,0.0,0,rhone,30,packaging non food,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G158,0.0,0,rhone,30,packaging non food,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G159,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G160,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G161,0.0,0,rhone,30,agriculture,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G162,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G165,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G166,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G167,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G168,0.0,0,rhone,30,agriculture,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G17,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G170,0.0,0,rhone,30,agriculture,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G171,0.0,0,rhone,30,agriculture,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G172,0.0,0,rhone,30,agriculture,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G173,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G174,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G175,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G176,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G177,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G178,0.1,3,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G179,0.03,1,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G180,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G181,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G182,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G183,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G185,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G186,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G188,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G19,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G190,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G191,0.0,0,rhone,30,agriculture,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G193,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G194,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G195,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G196,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G197,0.07,2,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G198,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G199,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G2,0.0,0,rhone,30,packaging non food,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G20,0.0,0,rhone,30,packaging non food,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G200,0.9,27,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G201,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G202,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G203,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G204,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G205,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G207,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G208,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G210,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G211,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G213,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G214,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G22,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G25,0.07,2,rhone,30,tobacco,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G26,0.0,0,rhone,30,tobacco,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G27,1.47,44,rhone,30,tobacco,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G28,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G29,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G3,0.1,3,rhone,30,packaging non food,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G30,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G31,0.1,3,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G32,0.07,2,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G33,0.03,1,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G34,0.03,1,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G35,0.1,3,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G36,0.0,0,rhone,30,agriculture,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G37,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G38,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G39,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G4,0.0,0,rhone,30,packaging non food,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G40,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G41,0.0,0,rhone,30,agriculture,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G43,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G48,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G49,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G5,0.0,0,rhone,30,packaging non food,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G50,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G51,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G52,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G53,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G55,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G56,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G59,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G6,0.0,0,rhone,30,packaging non food,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G60,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G61,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G62,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G63,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G64,0.0,0,rhone,30,unclassified,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G65,0.0,0,rhone,30,agriculture,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G66,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G67,0.23,7,rhone,30,agriculture,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G68,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G7,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G70,0.07,2,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G702,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G703,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G704,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G705,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G706,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G707,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G708,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G709,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G71,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G710,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G711,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G712,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G713,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G73,0.0,0,rhone,30,recreation,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G74,0.8999999999999999,27,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G8,0.0,0,rhone,30,food and drink,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G84,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G87,0.03,1,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G88,0.0,0,rhone,30,personal items,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G89,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G9,0.0,0,rhone,30,infrastructure,Saint-Sulpice (VD),l
"('tiger-duck-beach', '2021-10-07')",2021-10-07,lac-leman,tiger-duck-beach,G90,0.0,0,rhone,30,agriculture,Saint-Sulpice (VD),l
